name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Tillamook Oregon,2020-08-29,19.1,10.1,14.5,19.1,10.1,14.5,9.9,76,0,0,0,,0,0,53.5,42.4,273.9,1016.7,17.1,16,215.4,18.6,8,,2020-08-29T06:33:53,2020-08-29T19:57:26,0.43,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-08-30,20,5.1,13,20,5.1,13,8.3,75.7,0,0,0,,0,0,33.5,27.7,232.1,1020.4,11.1,16,207.1,17.9,8,,2020-08-30T06:35:06,2020-08-30T19:55:36,0.46,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-08-31,18.1,12,14.7,18.1,12,14.7,12.2,85.5,0,0,0,,0,0,,13.8,256.4,1018.6,67.1,12.9,164.6,14.2,7,,2020-08-31T06:36:19,2020-08-31T19:53:45,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-01,22.1,9,15.4,22.1,9,15.4,11.6,80.1,0,0,0,,0,0,33.5,23.1,221.7,1018.3,19.4,13.5,205.2,17.6,8,,2020-09-01T06:37:32,2020-09-01T19:51:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-02,24.1,11,16.5,24.1,11,16.5,13,82,0,0,0,,0,0,35.3,24.9,199.9,1017,35.1,10.4,214.6,18.4,8,,2020-09-02T06:38:45,2020-09-02T19:50:03,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-03,29,9,16.8,28.5,9,16.8,11.3,73.9,0,0,0,,0,0,,12.1,177.6,1015.6,15,14.4,206.5,17.9,8,,2020-09-03T06:39:58,2020-09-03T19:48:10,0.51,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-04,19.6,11.6,15,19.6,11.6,15,11.7,81.4,0,0,0,,0,0,16.6,20.3,188.1,1015.2,97.9,14.2,111.9,9.6,5,,2020-09-04T06:41:11,2020-09-04T19:46:18,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-05,23,12.1,17.2,23,12.1,17.2,11.2,69.5,0,0,0,,0,0,,19.3,202.4,1021.6,52,16,189.8,16.5,8,,2020-09-05T06:42:23,2020-09-05T19:44:25,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-06,21.2,8,14.3,21.2,8,14.3,10.8,81.3,0,0,0,,0,0,,14.7,171.1,1021,20.6,14.3,192.1,16.5,8,,2020-09-06T06:43:36,2020-09-06T19:42:31,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-07,30,11.5,18.9,29,11.5,18.8,10.6,68.1,0,0,0,,0,0,62.8,30.7,155.3,1017.2,69,8.3,191.8,16.5,8,,2020-09-07T06:44:49,2020-09-07T19:40:38,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-08,28,20,23.8,26.6,20,23.5,-6.7,13.1,0,0,0,,0,0,83.3,54.3,56.3,1018.6,46.8,15,183.4,15.9,8,,2020-09-08T06:46:02,2020-09-08T19:38:43,0.66,Partially cloudy,Becoming cloudy in the afternoon.,wind,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-09,29,15.6,23.2,27.4,15.6,22.9,-2.1,22.2,0,0,0,,0,0,52.7,33.4,66.2,1012.7,98.3,8.2,51.3,4.4,2,,2020-09-09T06:47:15,2020-09-09T19:36:49,0.71,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-10,16.5,10,12.6,16.5,10,12.6,9,78.9,0,0,0,,0,0,,9.3,220,1013.9,99.7,5.5,47.9,3.9,2,,2020-09-10T06:48:28,2020-09-10T19:34:54,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,CDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-11,16,9,12.2,16,9,12.2,10.3,88.6,0,0,0,,0,0,,6.4,116.8,1017.6,94.4,2.9,79.8,7,3,,2020-09-11T06:49:41,2020-09-11T19:32:59,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-12,17.5,8,11.3,17.5,8,11.3,9.8,91.1,0,0,0,,0,0,,9.3,121.3,1015.5,96.6,1.4,103.3,8.7,4,,2020-09-12T06:50:54,2020-09-12T19:31:04,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-13,19.5,6,11.7,19.5,6,11.7,9.8,89.3,0,0,0,,0,0,,9.4,135.2,1013.3,98.2,1.9,117.2,10.3,4,,2020-09-13T06:52:07,2020-09-13T19:29:08,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-14,18,12,15.1,18,12,15.1,12.6,86.1,0,0,0,,0,0,,12.9,140.9,1013.8,80.3,3.1,117.9,10.1,4,,2020-09-14T06:53:20,2020-09-14T19:27:13,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-15,22.5,16,18,22.5,16,18,16.7,92.4,5.31,100,20.83,rain,0,0,,13.8,114.8,1016.9,85,8.9,75.9,6.6,3,,2020-09-15T06:54:33,2020-09-15T19:25:17,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,SFKO3"
Tillamook Oregon,2020-09-16,22,14.5,17.8,22,14.5,17.8,16.6,93.3,0.3,100,8.33,rain,0,0,,9.3,97.3,1016.5,94.9,6.7,83,7.3,4,,2020-09-16T06:55:46,2020-09-16T19:23:21,1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-17,20.5,15,16.7,20.5,15,16.7,15.8,94.4,0.03,100,8.33,rain,0,0,,8.5,119.2,1014.1,93,6.5,97.7,8.5,4,,2020-09-17T06:57:00,2020-09-17T19:21:25,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-18,17,14,15.7,17,14,15.7,14.6,93.1,7.77,100,66.67,rain,0,0,,6.5,198.3,1013.4,93.3,9.8,27.3,2.4,1,,2020-09-18T06:58:13,2020-09-18T19:19:29,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,SFKO3"
Tillamook Oregon,2020-09-19,18.5,12,15.9,18.5,12,15.9,14.1,89.5,1.14,100,12.5,rain,0,0,,14.7,294.6,1018,84,14.6,80,6.9,4,,2020-09-19T06:59:26,2020-09-19T19:17:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,SFKO3"
Tillamook Oregon,2020-09-20,22.5,9,15.2,22.5,9,15.2,12,82.9,0,0,0,,0,0,,14.7,218.2,1017.4,24.6,15.5,160.1,13.9,7,,2020-09-20T07:00:40,2020-09-20T19:15:37,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,CDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-21,20.5,10.5,15,20.5,10.5,15,12.9,88.6,0,0,0,,0,0,,12.9,188.6,1014.4,67.4,14.7,105.6,9,4,,2020-09-21T07:01:54,2020-09-21T19:13:41,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,CDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-22,20.5,11.5,15.3,20.5,11.5,15.3,12.5,84.2,0,0,0,,0,0,,13.8,268.1,1015.8,36.1,13.5,142.1,12.3,7,,2020-09-22T07:03:08,2020-09-22T19:11:45,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-23,18.5,13,16.1,18.5,13,16.1,14.6,90.8,34.42,100,79.17,rain,0,0,57.6,33.3,179.3,1011.5,90.3,9.2,16.7,1.3,1,,2020-09-23T07:04:22,2020-09-23T19:09:49,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-24,20,15,16.8,20,15,16.8,13.9,83,0.8,100,8.33,rain,0,0,35.3,23.2,209.8,1015.6,69.1,10.9,145.4,12.6,7,,2020-09-24T07:05:36,2020-09-24T19:07:54,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-25,17,14,15.9,17,14,15.9,13.9,88.3,15.12,100,41.67,rain,0,0,55.4,36.9,202.5,1012.2,86.6,11.4,42.3,3.7,2,,2020-09-25T07:06:50,2020-09-25T19:05:58,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-26,19.5,12.5,15.4,19.5,12.5,15.4,13.1,86.8,0.17,100,8.33,rain,0,0,,21.3,248,1021.2,83.2,15.4,113.7,9.8,5,,2020-09-26T07:08:05,2020-09-26T19:04:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-27,21,10.5,15.1,21,10.5,15.1,11.8,82.3,0,0,0,,0,0,27.7,16.5,259.8,1027.9,27,13.2,148.5,12.7,7,,2020-09-27T07:09:19,2020-09-27T19:02:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,SFKO3"
Tillamook Oregon,2020-09-28,31,8,19.4,29.2,7.4,18.9,7.6,56.6,0,0,0,,0,0,44.6,32.2,167.6,1021.9,0,16,154.3,13.3,7,,2020-09-28T07:10:34,2020-09-28T19:00:13,0.45,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,BDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-29,31,11,19.4,30,11,19.3,11.7,64.6,0,0,0,,0,0,,11.1,174.8,1016.2,14.4,15.6,136,11.8,6,,2020-09-29T07:11:49,2020-09-29T18:58:18,0.47,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-09-30,17.6,9,14.3,17.6,9,14.3,12.1,87,0,0,0,,0,0,,9.3,219.7,1020.1,69.2,13.2,79.3,6.9,3,,2020-09-30T07:13:05,2020-09-30T18:56:24,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-01,18.1,13,14.7,18.1,13,14.7,13.2,91,0,0,0,,0,0,,9.2,230.3,1020.3,94.8,9.6,75.3,6.4,5,,2020-10-01T07:14:20,2020-10-01T18:54:30,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-02,15.1,12,13.6,15.1,12,13.6,12.7,94.8,0,0,0,,0,0,,6.5,136.9,1018.8,99.3,6.9,36.3,3.1,2,,2020-10-02T07:15:36,2020-10-02T18:52:36,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-03,16.1,12,14,16.1,12,14,12.6,91.9,0,0,0,,0,0,,4.7,173.8,1017.6,99.3,9.1,48.3,3.9,2,,2020-10-03T07:16:52,2020-10-03T18:50:43,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-04,19,11,14.7,19,11,14.7,12.2,85.9,0,0,0,,0,0,33.5,20.2,175.1,1019.4,46.7,12.2,113.6,9.8,6,,2020-10-04T07:18:08,2020-10-04T18:48:50,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-05,21,8.6,14,21,8.6,14,11.4,85.4,0,0,0,,0,0,,9.3,262.8,1021.5,34.4,11.4,127.4,10.8,6,,2020-10-05T07:19:25,2020-10-05T18:46:58,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-06,23,8,14.1,23,8,14.1,11.6,86.3,0,0,0,,0,0,,11.1,86.8,1016.5,35.7,10.7,118.4,10.1,6,,2020-10-06T07:20:41,2020-10-06T18:45:06,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-07,19,10,13.1,19,10,13.1,11.8,92,0,0,0,,0,0,,11.1,117.9,1012.2,85.4,9.4,83.3,7.1,5,,2020-10-07T07:21:58,2020-10-07T18:43:15,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-08,18,12,14.6,18,12,14.6,12.7,88.6,0,0,0,,0,0,,10.2,185.8,1012.8,99.9,14.9,55.2,4.8,3,,2020-10-08T07:23:16,2020-10-08T18:41:24,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-09,20,13,15.4,20,13,15.4,12.5,83,0.25,100,4.17,rain,0,0,35.3,21.3,142.8,1010.9,82.7,15.8,108.9,9.3,6,,2020-10-09T07:24:33,2020-10-09T18:39:34,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-10,17,12,14.4,17,12,14.4,11.3,82.5,22.68,100,50,rain,0,0,46.4,23.2,196.3,1009,87.3,13.7,70.1,6,3,,2020-10-10T07:25:51,2020-10-10T18:37:45,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-11,17,11.5,14.3,17,11.5,14.3,12.4,88.8,9.31,100,58.33,rain,0,0,61.1,44.3,173,1016,90,11.7,14.6,1.2,0,,2020-10-11T07:27:10,2020-10-11T18:35:56,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-12,17,12,14.3,17,12,14.3,10.9,81.7,2.2,100,20.83,rain,0,0,37.1,22.2,183.7,1020.5,67.7,13.9,101.2,8.7,6,,2020-10-12T07:28:28,2020-10-12T18:34:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-13,17,11,14.4,17,11,14.4,12.3,87.4,6.43,100,41.67,rain,0,0,57.4,38.7,175.2,1017.6,94.8,11,36.3,3.1,2,,2020-10-13T07:29:47,2020-10-13T18:32:21,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-14,17,7,11.6,17,7,11.6,9,84.9,0.25,100,4.17,rain,0,0,,19.3,230.1,1030.2,51.6,13.4,109.4,9.3,6,,2020-10-14T07:31:06,2020-10-14T18:30:34,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-15,17,2,9.3,17,2,9.3,6.5,85,0,0,0,,0,0,,10.3,191.2,1033.5,28.8,13.5,116.5,10,6,,2020-10-15T07:32:26,2020-10-15T18:28:49,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-16,16,5.5,11.3,16,5.5,11.3,10,91.7,0.91,100,20.83,rain,0,0,,6.5,133.1,1025.8,80,12.2,56.3,4.7,2,,2020-10-16T07:33:45,2020-10-16T18:27:04,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-17,17,9.5,13.2,17,9.5,13.2,10.8,86.5,0.4,100,8.33,rain,0,0,,16.4,239.2,1022,65.7,13.8,101.3,8.8,6,,2020-10-17T07:35:05,2020-10-17T18:25:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-18,16.1,11,13.6,16.1,11,13.6,12.2,91.5,2.54,100,29.17,rain,0,0,33.5,21.4,232.9,1020,99.7,10.7,49.7,4.3,3,,2020-10-18T07:36:26,2020-10-18T18:23:37,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-19,16.5,9,12.8,16.5,9,12.8,11.3,91.2,0.7,100,16.67,rain,0,0,35.3,15.6,306.1,1022.6,78.8,12.6,83.9,7.3,5,,2020-10-19T07:37:46,2020-10-19T18:21:55,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-20,17,7,11.5,17,7,11.5,9.1,86.6,0,0,0,,0,0,,15.6,196.3,1021.9,78.8,14.8,95.1,8.3,6,,2020-10-20T07:39:07,2020-10-20T18:20:14,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-21,13.5,4,9.1,13.5,4,9.1,6.3,84.3,2.34,100,20.83,rain,0,0,49,24.1,252.4,1022,57.1,13.3,98,8.6,5,,2020-10-21T07:40:29,2020-10-21T18:18:33,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-22,13.5,0,5.9,13.5,0,5.9,2.9,83.9,0,0,0,,0,0,,21.3,193.9,1027.2,12,15.4,107.6,9.4,6,,2020-10-22T07:41:50,2020-10-22T18:16:55,0.2,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-23,14,1,7.2,14,1,7.2,5.8,90.9,1.65,100,25,rain,0,0,33.5,21.1,167.3,1018.5,51.1,12.2,20.4,1.7,1,,2020-10-23T07:43:12,2020-10-23T18:15:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-24,13,6,10.3,13,2.5,9.6,5.7,73.9,0.4,100,8.33,rain,0,0,38.9,19.3,129.2,1019.6,71.5,15.5,92.7,8,5,,2020-10-24T07:44:34,2020-10-24T18:13:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-25,9.5,0,5.4,6.4,-2.9,1.9,-6.4,44,0,0,0,,0,0,48.2,25.9,58.5,1031.1,0,16,112.7,9.7,6,,2020-10-25T07:45:57,2020-10-25T18:12:05,0.35,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-26,12,-1,4.4,12,-3.6,3.9,-0.8,72,0,0,0,,0,0,,17.3,150.4,1031.7,5.3,16,96.9,8.5,5,,2020-10-26T07:47:20,2020-10-26T18:10:30,0.39,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,CDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-27,16,0,6.3,16,0,6.3,4,86.5,0,0,0,,0,0,,11.1,118.9,1029,17.7,15.5,99.4,8.5,5,,2020-10-27T07:48:43,2020-10-27T18:08:57,0.43,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,CDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-28,16,2,7.8,16,2,7.8,6,89.7,0,0,0,,0,0,,12.9,134.1,1023.6,44.9,11,97.2,8.6,5,,2020-10-28T07:50:06,2020-10-28T18:07:26,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,CDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-29,17,6.5,10,17,6.5,10,8.2,89.9,0,0,0,,0,0,,11.9,129.8,1020.7,45.6,10,96.8,8.4,5,,2020-10-29T07:51:29,2020-10-29T18:05:55,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-10-30,16,3,10,16,3,10,7.5,86,3.09,100,16.67,rain,0,0,,23,224.8,1020.4,50.3,11.5,70.8,6,4,,2020-10-30T07:52:53,2020-10-30T18:04:26,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,SFKO3"
Tillamook Oregon,2020-10-31,15.5,1,6.6,15.5,1,6.6,4.1,86.1,0,0,0,,0,0,,6.5,243.5,1026,36.9,9.8,92.5,8,5,,2020-10-31T07:54:16,2020-10-31T18:02:59,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-11-01,18.5,2,7.8,18.5,-0.5,7.1,4.3,81.5,0,0,0,,0,0,,11.1,202.1,1022.3,3,15.1,88.6,7.9,5,,2020-11-01T06:55:40,2020-11-01T17:01:33,0.51,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-11-02,16,1,7.5,16,-1,7.4,5.6,88.7,0,0,0,,0,0,,12.9,154.3,1019.6,28,13.4,90.8,7.9,5,,2020-11-02T06:57:04,2020-11-02T17:00:09,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-11-03,16,6,12,16,6,11.9,11.2,94.8,14.74,100,70.83,rain,0,0,40.7,22.1,103.4,1015.6,93.3,9.5,10.6,1,1,,2020-11-03T06:58:28,2020-11-03T16:58:46,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-11-04,16.5,15,15.8,16.5,15,15.8,14.8,93.4,9.64,100,58.33,rain,0,0,38.9,25.9,173.2,1019.7,99.9,9.6,29.2,2.5,2,,2020-11-04T06:59:53,2020-11-04T16:57:24,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261,SFKO3"
Tillamook Oregon,2020-11-05,15.5,10.5,12.6,15.5,10.5,12.6,11.5,93,12.75,100,79.17,rain,0,0,46.4,25.9,166.6,1017.5,97,10.9,10.8,0.8,1,,2020-11-05T07:01:17,2020-11-05T16:56:05,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,TMKO3,KMMV,BDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-11-06,11.5,3.5,8.2,11.5,3.5,8.1,6.6,90.2,1.91,100,20.83,rain,0,0,,17.4,208,1009,88.1,13.3,53.3,4.6,3,,2020-11-06T07:02:41,2020-11-06T16:54:47,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-11-07,10,2.5,5.7,10,2.5,5.1,3.7,87.8,0.15,100,4.17,rain,0,0,42.5,21.1,193.5,1008.3,92.2,12.2,37.8,3.3,2,,2020-11-07T07:04:05,2020-11-07T16:53:31,0.7,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KHIO,KTMK,TMKO3,KMMV,BDFO3,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-11-08,10,-0.5,3.3,9.1,-0.5,3.1,-0.3,81.4,0,0,0,,0,0,29.5,13.8,254.8,1015.7,26.8,13.1,84.1,7.3,5,,2020-11-08T07:05:30,2020-11-08T16:52:16,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
Tillamook Oregon,2020-11-09,9,-2,3.6,8,-3.3,2.9,1.1,85,1.45,100,12.5,rain,0,0,38.9,21.3,112.8,1023.7,61.8,14.8,44.7,3.9,2,,2020-11-09T07:06:54,2020-11-09T16:51:04,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHIO,KTMK,TMKO3,KMMV,72020200118,72688194273,72698694261"
